mean,svm_gaussian__C,pca__n_components,svm_gaussian__gamma
0.56521739130434778,0.0078125,22,16
0.56521739130434778,0.0078125,22,32
0.56521739130434778,0.0078125,22,64
0.56521739130434778,0.0078125,22,128
0.56521739130434778,0.0078125,22,256
0.56521739130434778,0.0078125,22,512
0.56521739130434778,0.015625,22,0.001953125
0.56521739130434778,0.015625,22,0.00390625
0.56521739130434778,0.015625,22,0.0078125
0.56521739130434778,0.015625,22,0.015625
0.56521739130434778,0.015625,22,0.03125
0.56521739130434778,0.015625,22,0.0625
0.56521739130434778,0.015625,22,0.125
0.56521739130434778,0.015625,22,0.25
0.56086956521739129,0.015625,22,0.5
0.57391304347826089,0.015625,22,1
0.56521739130434778,0.015625,22,2
0.56521739130434778,0.015625,22,4
0.56521739130434778,0.015625,22,8
0.56521739130434778,0.015625,22,16
0.56521739130434778,0.015625,22,32
0.56521739130434778,0.015625,22,64
0.56521739130434778,0.015625,22,128
0.56521739130434778,0.015625,22,256
0.56521739130434778,0.015625,22,512
0.56521739130434778,0.03125,22,0.001953125
0.56521739130434778,0.03125,22,0.00390625
0.56521739130434778,0.03125,22,0.0078125
0.56521739130434778,0.03125,22,0.015625
0.56521739130434778,0.03125,22,0.03125
0.56521739130434778,0.03125,22,0.0625
0.56521739130434778,0.03125,22,0.125
0.56521739130434778,0.03125,22,0.25
0.56086956521739129,0.03125,22,0.5
0.57391304347826089,0.03125,22,1
0.56521739130434778,0.03125,22,2
0.56521739130434778,0.03125,22,4
0.56521739130434778,0.03125,22,8
0.56521739130434778,0.03125,22,16
0.56521739130434778,0.03125,22,32
0.56521739130434778,0.03125,22,64
0.56521739130434778,0.03125,22,128
0.56521739130434778,0.03125,22,256
0.56521739130434778,0.03125,22,512
0.56521739130434778,0.0625,22,0.001953125
0.56521739130434778,0.0625,22,0.00390625
0.56521739130434778,0.0625,22,0.0078125
0.59565217391304348,0.0625,22,0.015625
0.70869565217391306,0.0625,22,0.03125
0.72173913043478266,0.0625,22,0.0625
0.69999999999999996,0.0625,22,0.125
0.56521739130434778,0.0625,22,0.25
0.56086956521739129,0.0625,22,0.5
0.57391304347826089,0.0625,22,1
0.56521739130434778,0.0625,22,2
0.56521739130434778,0.0625,22,4
0.56521739130434778,0.0625,22,8
0.56521739130434778,0.0625,22,16
0.56521739130434778,0.0625,22,32
0.56521739130434778,0.0625,22,64
0.56521739130434778,0.0625,22,128
0.56521739130434778,0.0625,22,256
0.56521739130434778,0.0625,22,512
0.56521739130434778,0.125,22,0.001953125
0.56521739130434778,0.125,22,0.00390625
0.63478260869565217,0.125,22,0.0078125
0.73478260869565215,0.125,22,0.015625
0.77826086956521734,0.125,22,0.03125
0.74782608695652175,0.125,22,0.0625
0.71304347826086956,0.125,22,0.125
0.63913043478260867,0.125,22,0.25
0.56086956521739129,0.125,22,0.5
0.57391304347826089,0.125,22,1
0.56521739130434778,0.125,22,2
0.56521739130434778,0.125,22,4
0.56521739130434778,0.125,22,8
0.56521739130434778,0.125,22,16
0.56521739130434778,0.125,22,32
0.56521739130434778,0.125,22,64
0.56521739130434778,0.125,22,128
0.56521739130434778,0.125,22,256
0.56521739130434778,0.125,22,512
0.56521739130434778,0.25,22,0.001953125
0.63478260869565217,0.25,22,0.00390625
0.73043478260869565,0.25,22,0.0078125
0.79130434782608694,0.25,22,0.015625
0.82173913043478264,0.25,22,0.03125
0.80000000000000004,0.25,22,0.0625
0.76086956521739135,0.25,22,0.125
0.66521739130434787,0.25,22,0.25
0.58695652173913049,0.25,22,0.5
0.57391304347826089,0.25,22,1
0.56521739130434778,0.25,22,2
0.56521739130434778,0.25,22,4
0.56521739130434778,0.25,22,8
0.56521739130434778,0.25,22,16
0.56521739130434778,0.25,22,32
0.56521739130434778,0.25,22,64
0.56521739130434778,0.25,22,128
0.56521739130434778,0.25,22,256
0.56521739130434778,0.25,22,512
0.62608695652173918,0.5,22,0.001953125
0.76086956521739135,0.5,22,0.00390625
0.78260869565217395,0.5,22,0.0078125
0.82608695652173914,0.5,22,0.015625
0.84782608695652173,0.5,22,0.03125
0.86521739130434783,0.5,22,0.0625
0.80869565217391304,0.5,22,0.125
0.72608695652173916,0.5,22,0.25
0.59999999999999998,0.5,22,0.5
0.57391304347826089,0.5,22,1
0.56521739130434778,0.5,22,2
0.56521739130434778,0.5,22,4
0.56521739130434778,0.5,22,8
0.56521739130434778,0.5,22,16
0.56521739130434778,0.5,22,32
0.56521739130434778,0.5,22,64
0.56521739130434778,0.5,22,128
0.56521739130434778,0.5,22,256
0.56521739130434778,0.5,22,512
0.74782608695652175,1,22,0.001953125
0.76521739130434785,1,22,0.00390625
0.82173913043478264,1,22,0.0078125
0.84782608695652173,1,22,0.015625
0.87391304347826082,1,22,0.03125
0.90869565217391302,1,22,0.0625
0.87391304347826082,1,22,0.125
0.80000000000000004,1,22,0.25
0.73478260869565215,1,22,0.5
0.59999999999999998,1,22,1
0.59999999999999998,1,22,2
0.59999999999999998,1,22,4
0.59999999999999998,1,22,8
0.59999999999999998,1,22,16
0.59999999999999998,1,22,32
0.59999999999999998,1,22,64
0.59999999999999998,1,22,128
0.59999999999999998,1,22,256
0.59999999999999998,1,22,512
0.76086956521739135,2,22,0.001953125
0.78695652173913044,2,22,0.00390625
0.83913043478260874,2,22,0.0078125
0.85217391304347823,2,22,0.015625
0.89130434782608692,2,22,0.03125
0.91304347826086951,2,22,0.0625
0.88695652173913042,2,22,0.125
0.84347826086956523,2,22,0.25
0.59999999999999998,2,22,0.5
0.59999999999999998,2,22,1
0.59999999999999998,2,22,2
0.59999999999999998,2,22,4
0.59999999999999998,2,22,8
0.59999999999999998,2,22,16
0.59999999999999998,2,22,32
0.59999999999999998,2,22,64
0.59999999999999998,2,22,128
0.59999999999999998,2,22,256
0.59999999999999998,2,22,512
0.76956521739130435,4,22,0.001953125
0.81304347826086953,4,22,0.00390625
0.83913043478260874,4,22,0.0078125
0.86956521739130432,4,22,0.015625
0.90869565217391302,4,22,0.03125
0.91304347826086951,4,22,0.0625
0.88695652173913042,4,22,0.125
0.84347826086956523,4,22,0.25
0.59999999999999998,4,22,0.5
0.59999999999999998,4,22,1
0.59999999999999998,4,22,2
0.59999999999999998,4,22,4
0.59999999999999998,4,22,8
0.59999999999999998,4,22,16
0.59999999999999998,4,22,32
0.59999999999999998,4,22,64
0.59999999999999998,4,22,128
0.59999999999999998,4,22,256
0.59999999999999998,4,22,512
0.79565217391304344,8,22,0.001953125
0.83043478260869563,8,22,0.00390625
0.84782608695652173,8,22,0.0078125
0.90000000000000002,8,22,0.015625
0.90869565217391302,8,22,0.03125
0.91304347826086951,8,22,0.0625
0.88695652173913042,8,22,0.125
0.84347826086956523,8,22,0.25
0.59999999999999998,8,22,0.5
0.59999999999999998,8,22,1
0.59999999999999998,8,22,2
0.59999999999999998,8,22,4
0.59999999999999998,8,22,8
0.59999999999999998,8,22,16
0.59999999999999998,8,22,32
0.59999999999999998,8,22,64
0.59999999999999998,8,22,128
0.59999999999999998,8,22,256
0.59999999999999998,8,22,512
0.80000000000000004,16,22,0.001953125
0.82608695652173914,16,22,0.00390625
0.87826086956521743,16,22,0.0078125
0.89130434782608692,16,22,0.015625
0.90434782608695652,16,22,0.03125
0.91304347826086951,16,22,0.0625
0.88695652173913042,16,22,0.125
0.84347826086956523,16,22,0.25
0.59999999999999998,16,22,0.5
0.59999999999999998,16,22,1
0.59999999999999998,16,22,2
0.59999999999999998,16,22,4
0.59999999999999998,16,22,8
0.59999999999999998,16,22,16
0.59999999999999998,16,22,32
0.59999999999999998,16,22,64
0.59999999999999998,16,22,128
0.59999999999999998,16,22,256
0.59999999999999998,16,22,512
0.80434782608695654,32,22,0.001953125
0.85652173913043483,32,22,0.00390625
0.88260869565217392,32,22,0.0078125
0.89565217391304353,32,22,0.015625
0.90434782608695652,32,22,0.03125
0.91304347826086951,32,22,0.0625
0.88695652173913042,32,22,0.125
0.84347826086956523,32,22,0.25
0.59999999999999998,32,22,0.5
0.59999999999999998,32,22,1
0.59999999999999998,32,22,2
0.59999999999999998,32,22,4
0.59999999999999998,32,22,8
0.59999999999999998,32,22,16
0.59999999999999998,32,22,32
0.59999999999999998,32,22,64
0.59999999999999998,32,22,128
0.59999999999999998,32,22,256
0.59999999999999998,32,22,512
0.83043478260869563,64,22,0.001953125
0.87391304347826082,64,22,0.00390625
0.89130434782608692,64,22,0.0078125
0.89565217391304353,64,22,0.015625
0.90434782608695652,64,22,0.03125
0.91304347826086951,64,22,0.0625
0.88695652173913042,64,22,0.125
0.84347826086956523,64,22,0.25
0.59999999999999998,64,22,0.5
0.59999999999999998,64,22,1
0.59999999999999998,64,22,2
0.59999999999999998,64,22,4
0.59999999999999998,64,22,8
0.59999999999999998,64,22,16
0.59999999999999998,64,22,32
0.59999999999999998,64,22,64
0.59999999999999998,64,22,128
0.59999999999999998,64,22,256
0.59999999999999998,64,22,512
0.86086956521739133,128,22,0.001953125
0.87826086956521743,128,22,0.00390625
0.89565217391304353,128,22,0.0078125
0.89565217391304353,128,22,0.015625
0.90434782608695652,128,22,0.03125
0.91304347826086951,128,22,0.0625
0.88695652173913042,128,22,0.125
0.84347826086956523,128,22,0.25
0.59999999999999998,128,22,0.5
0.59999999999999998,128,22,1
0.59999999999999998,128,22,2
0.59999999999999998,128,22,4
0.59999999999999998,128,22,8
0.59999999999999998,128,22,16
0.59999999999999998,128,22,32
0.59999999999999998,128,22,64
0.59999999999999998,128,22,128
0.59999999999999998,128,22,256
0.59999999999999998,128,22,512
0.86956521739130432,256,22,0.001953125
0.90000000000000002,256,22,0.00390625
0.89565217391304353,256,22,0.0078125
0.89565217391304353,256,22,0.015625
0.90434782608695652,256,22,0.03125
0.91304347826086951,256,22,0.0625
0.88695652173913042,256,22,0.125
0.84347826086956523,256,22,0.25
0.59999999999999998,256,22,0.5
0.59999999999999998,256,22,1
0.59999999999999998,256,22,2
0.59999999999999998,256,22,4
0.59999999999999998,256,22,8
0.59999999999999998,256,22,16
0.59999999999999998,256,22,32
0.59999999999999998,256,22,64
0.59999999999999998,256,22,128
0.59999999999999998,256,22,256
0.59999999999999998,256,22,512
0.87826086956521743,512,22,0.001953125
0.89565217391304353,512,22,0.00390625
0.89565217391304353,512,22,0.0078125
0.89565217391304353,512,22,0.015625
0.90434782608695652,512,22,0.03125
0.91304347826086951,512,22,0.0625
0.88695652173913042,512,22,0.125
0.84347826086956523,512,22,0.25
0.59999999999999998,512,22,0.5
0.59999999999999998,512,22,1
0.59999999999999998,512,22,2
0.59999999999999998,512,22,4
0.59999999999999998,512,22,8
0.59999999999999998,512,22,16
0.59999999999999998,512,22,32
0.59999999999999998,512,22,64
0.59999999999999998,512,22,128
0.59999999999999998,512,22,256
0.59999999999999998,512,22,512
0.56521739130434778,0.001953125,44,0.001953125
0.56521739130434778,0.001953125,44,0.00390625
0.56521739130434778,0.001953125,44,0.0078125
0.56521739130434778,0.001953125,44,0.015625
0.56521739130434778,0.001953125,44,0.03125
0.56521739130434778,0.001953125,44,0.0625
0.56521739130434778,0.001953125,44,0.125
0.5304347826086957,0.001953125,44,0.25
0.56521739130434778,0.001953125,44,0.5
0.56521739130434778,0.001953125,44,1
0.56521739130434778,0.001953125,44,2
0.56521739130434778,0.001953125,44,4
0.56521739130434778,0.001953125,44,8
0.56521739130434778,0.001953125,44,16
0.56521739130434778,0.001953125,44,32
0.56521739130434778,0.001953125,44,64
0.56521739130434778,0.001953125,44,128
0.56521739130434778,0.001953125,44,256
0.56521739130434778,0.001953125,44,512
0.56521739130434778,0.00390625,44,0.001953125
0.56521739130434778,0.00390625,44,0.00390625
0.56521739130434778,0.00390625,44,0.0078125
0.56521739130434778,0.00390625,44,0.015625
0.56521739130434778,0.00390625,44,0.03125
0.56521739130434778,0.00390625,44,0.0625
0.56521739130434778,0.00390625,44,0.125
0.5304347826086957,0.00390625,44,0.25
0.56521739130434778,0.00390625,44,0.5
0.56521739130434778,0.00390625,44,1
0.56521739130434778,0.00390625,44,2
0.56521739130434778,0.00390625,44,4
0.56521739130434778,0.00390625,44,8
0.56521739130434778,0.00390625,44,16
0.56521739130434778,0.00390625,44,32
0.56521739130434778,0.00390625,44,64
0.56521739130434778,0.00390625,44,128
0.56521739130434778,0.00390625,44,256
0.56521739130434778,0.00390625,44,512
0.56521739130434778,0.0078125,44,0.001953125
0.56521739130434778,0.0078125,44,0.00390625
0.56521739130434778,0.0078125,44,0.0078125
0.56521739130434778,0.0078125,44,0.015625
0.56521739130434778,0.0078125,44,0.03125
0.56521739130434778,0.0078125,44,0.0625
0.56521739130434778,0.0078125,44,0.125
0.5304347826086957,0.0078125,44,0.25
0.56521739130434778,0.0078125,44,0.5
0.56521739130434778,0.0078125,44,1
0.56521739130434778,0.0078125,44,2
0.56521739130434778,0.0078125,44,4
0.56521739130434778,0.0078125,44,8
0.56521739130434778,0.0078125,44,16
0.56521739130434778,0.0078125,44,32
0.56521739130434778,0.0078125,44,64
0.56521739130434778,0.0078125,44,128
0.56521739130434778,0.0078125,44,256
0.56521739130434778,0.0078125,44,512
0.56521739130434778,0.015625,44,0.001953125
0.56521739130434778,0.015625,44,0.00390625
0.56521739130434778,0.015625,44,0.0078125
0.56521739130434778,0.015625,44,0.015625
0.56521739130434778,0.015625,44,0.03125
0.56521739130434778,0.015625,44,0.0625
0.56521739130434778,0.015625,44,0.125
0.5304347826086957,0.015625,44,0.25
0.56521739130434778,0.015625,44,0.5
0.56521739130434778,0.015625,44,1
0.56521739130434778,0.015625,44,2
0.56521739130434778,0.015625,44,4
0.56521739130434778,0.015625,44,8
0.56521739130434778,0.015625,44,16
0.56521739130434778,0.015625,44,32
0.56521739130434778,0.015625,44,64
0.56521739130434778,0.015625,44,128
0.56521739130434778,0.015625,44,256
0.56521739130434778,0.015625,44,512
0.56521739130434778,0.03125,44,0.001953125
0.56521739130434778,0.03125,44,0.00390625
0.56521739130434778,0.03125,44,0.0078125
0.56521739130434778,0.03125,44,0.015625
0.56521739130434778,0.03125,44,0.03125
0.56521739130434778,0.03125,44,0.0625
0.54782608695652169,0.03125,44,0.125
0.5304347826086957,0.03125,44,0.25
0.56521739130434778,0.03125,44,0.5
0.56521739130434778,0.03125,44,1
0.56521739130434778,0.03125,44,2
0.56521739130434778,0.03125,44,4
0.56521739130434778,0.03125,44,8
0.56521739130434778,0.03125,44,16
0.56521739130434778,0.03125,44,32
0.56521739130434778,0.03125,44,64
0.56521739130434778,0.03125,44,128
0.56521739130434778,0.03125,44,256
0.56521739130434778,0.03125,44,512
0.56521739130434778,0.0625,44,0.001953125
0.56521739130434778,0.0625,44,0.00390625
0.56956521739130439,0.0625,44,0.0078125
0.70434782608695656,0.0625,44,0.015625
0.74347826086956526,0.0625,44,0.03125
0.69565217391304346,0.0625,44,0.0625
0.54782608695652169,0.0625,44,0.125
0.5304347826086957,0.0625,44,0.25
0.56521739130434778,0.0625,44,0.5
0.56521739130434778,0.0625,44,1
0.56521739130434778,0.0625,44,2
0.56521739130434778,0.0625,44,4
0.56521739130434778,0.0625,44,8
0.56521739130434778,0.0625,44,16
0.56521739130434778,0.0625,44,32
0.56521739130434778,0.0625,44,64
0.56521739130434778,0.0625,44,128
0.56521739130434778,0.0625,44,256
0.56521739130434778,0.0625,44,512
0.56521739130434778,0.125,44,0.001953125
0.56956521739130439,0.125,44,0.00390625
0.74782608695652175,0.125,44,0.0078125
0.78695652173913044,0.125,44,0.015625
0.80434782608695654,0.125,44,0.03125
0.67826086956521736,0.125,44,0.0625
0.57826086956521738,0.125,44,0.125
0.5304347826086957,0.125,44,0.25
0.56521739130434778,0.125,44,0.5
0.56521739130434778,0.125,44,1
0.56521739130434778,0.125,44,2
0.56521739130434778,0.125,44,4
0.56521739130434778,0.125,44,8
0.56521739130434778,0.125,44,16
0.56521739130434778,0.125,44,32
0.56521739130434778,0.125,44,64
0.56521739130434778,0.125,44,128
0.56521739130434778,0.125,44,256
0.56521739130434778,0.125,44,512
0.56956521739130439,0.25,44,0.001953125
0.72608695652173916,0.25,44,0.00390625
0.79130434782608694,0.25,44,0.0078125
0.81304347826086953,0.25,44,0.015625
0.82608695652173914,0.25,44,0.03125
0.74782608695652175,0.25,44,0.0625
0.59130434782608698,0.25,44,0.125
0.5304347826086957,0.25,44,0.25
0.56521739130434778,0.25,44,0.5
0.56521739130434778,0.25,44,1
0.56521739130434778,0.25,44,2
0.56521739130434778,0.25,44,4
0.56521739130434778,0.25,44,8
0.56521739130434778,0.25,44,16
0.56521739130434778,0.25,44,32
0.56521739130434778,0.25,44,64
0.56521739130434778,0.25,44,128
0.56521739130434778,0.25,44,256
0.56521739130434778,0.25,44,512
0.73043478260869565,0.5,44,0.001953125
0.82173913043478264,0.5,44,0.00390625
0.83913043478260874,0.5,44,0.0078125
0.85217391304347823,0.5,44,0.015625
0.85217391304347823,0.5,44,0.03125
0.81304347826086953,0.5,44,0.0625
0.67826086956521736,0.5,44,0.125
0.49130434782608695,0.5,44,0.25
0.56521739130434778,0.5,44,0.5
0.56521739130434778,0.5,44,1
0.56521739130434778,0.5,44,2
0.56521739130434778,0.5,44,4
0.56521739130434778,0.5,44,8
0.56521739130434778,0.5,44,16
0.56521739130434778,0.5,44,32
0.56521739130434778,0.5,44,64
0.56521739130434778,0.5,44,128
0.56521739130434778,0.5,44,256
0.56521739130434778,0.5,44,512
0.83043478260869563,1,44,0.001953125
0.84347826086956523,1,44,0.00390625
0.89130434782608692,1,44,0.0078125
0.90869565217391302,1,44,0.015625
0.88260869565217392,1,44,0.03125
0.84347826086956523,1,44,0.0625
0.80434782608695654,1,44,0.125
0.59999999999999998,1,44,0.25
0.59999999999999998,1,44,0.5
0.59999999999999998,1,44,1
0.59999999999999998,1,44,2
0.59999999999999998,1,44,4
0.59999999999999998,1,44,8
0.59999999999999998,1,44,16
0.59999999999999998,1,44,32
0.59999999999999998,1,44,64
0.59999999999999998,1,44,128
0.59999999999999998,1,44,256
0.59999999999999998,1,44,512
0.87826086956521743,2,44,0.001953125
0.87391304347826082,2,44,0.00390625
0.90434782608695652,2,44,0.0078125
0.92608695652173911,2,44,0.015625
0.90434782608695652,2,44,0.03125
0.86086956521739133,2,44,0.0625
0.81304347826086953,2,44,0.125
0.59999999999999998,2,44,0.25
0.59999999999999998,2,44,0.5
0.59999999999999998,2,44,1
0.59999999999999998,2,44,2
0.59999999999999998,2,44,4
0.59999999999999998,2,44,8
0.59999999999999998,2,44,16
0.59999999999999998,2,44,32
0.59999999999999998,2,44,64
0.59999999999999998,2,44,128
0.59999999999999998,2,44,256
0.59999999999999998,2,44,512
0.88260869565217392,4,44,0.001953125
0.89565217391304353,4,44,0.00390625
0.91739130434782612,4,44,0.0078125
0.91739130434782612,4,44,0.015625
0.91304347826086951,4,44,0.03125
0.86086956521739133,4,44,0.0625
0.81304347826086953,4,44,0.125
0.59999999999999998,4,44,0.25
0.59999999999999998,4,44,0.5
0.59999999999999998,4,44,1
0.59999999999999998,4,44,2
0.59999999999999998,4,44,4
0.59999999999999998,4,44,8
0.59999999999999998,4,44,16
0.59999999999999998,4,44,32
0.59999999999999998,4,44,64
0.59999999999999998,4,44,128
0.59999999999999998,4,44,256
0.59999999999999998,4,44,512
0.87391304347826082,8,44,0.001953125
0.90434782608695652,8,44,0.00390625
0.90434782608695652,8,44,0.0078125
0.92173913043478262,8,44,0.015625
0.91304347826086951,8,44,0.03125
0.86086956521739133,8,44,0.0625
0.81304347826086953,8,44,0.125
0.59999999999999998,8,44,0.25
0.59999999999999998,8,44,0.5
0.59999999999999998,8,44,1
0.59999999999999998,8,44,2
0.59999999999999998,8,44,4
0.59999999999999998,8,44,8
0.59999999999999998,8,44,16
0.59999999999999998,8,44,32
0.59999999999999998,8,44,64
0.59999999999999998,8,44,128
0.59999999999999998,8,44,256
0.59999999999999998,8,44,512
0.90869565217391302,16,44,0.001953125
0.90434782608695652,16,44,0.00390625
0.89565217391304353,16,44,0.0078125
0.92173913043478262,16,44,0.015625
0.91304347826086951,16,44,0.03125
0.86086956521739133,16,44,0.0625
0.81304347826086953,16,44,0.125
0.59999999999999998,16,44,0.25
0.59999999999999998,16,44,0.5
0.59999999999999998,16,44,1
0.59999999999999998,16,44,2
0.59999999999999998,16,44,4
0.59999999999999998,16,44,8
0.59999999999999998,16,44,16
0.59999999999999998,16,44,32
0.59999999999999998,16,44,64
0.59999999999999998,16,44,128
0.59999999999999998,16,44,256
0.59999999999999998,16,44,512
0.90000000000000002,32,44,0.001953125
0.89565217391304353,32,44,0.00390625
0.90000000000000002,32,44,0.0078125
0.92173913043478262,32,44,0.015625
0.91304347826086951,32,44,0.03125
0.86086956521739133,32,44,0.0625
0.81304347826086953,32,44,0.125
0.59999999999999998,32,44,0.25
0.59999999999999998,32,44,0.5
0.59999999999999998,32,44,1
0.59999999999999998,32,44,2
0.59999999999999998,32,44,4
0.59999999999999998,32,44,8
0.59999999999999998,32,44,16
0.59999999999999998,32,44,32
0.59999999999999998,32,44,64
0.59999999999999998,32,44,128
0.59999999999999998,32,44,256
0.59999999999999998,32,44,512
0.87391304347826082,64,44,0.001953125
0.89130434782608692,64,44,0.00390625
0.90000000000000002,64,44,0.0078125
0.92173913043478262,64,44,0.015625
0.91304347826086951,64,44,0.03125
0.86086956521739133,64,44,0.0625
0.81304347826086953,64,44,0.125
0.59999999999999998,64,44,0.25
0.59999999999999998,64,44,0.5
0.59999999999999998,64,44,1
0.59999999999999998,64,44,2
0.59999999999999998,64,44,4
0.59999999999999998,64,44,8
0.59999999999999998,64,44,16
0.59999999999999998,64,44,32
0.59999999999999998,64,44,64
0.59999999999999998,64,44,128
0.59999999999999998,64,44,256
0.59999999999999998,64,44,512
0.89130434782608692,128,44,0.001953125
0.89565217391304353,128,44,0.00390625
0.90000000000000002,128,44,0.0078125
0.92173913043478262,128,44,0.015625
0.91304347826086951,128,44,0.03125
0.86086956521739133,128,44,0.0625
0.81304347826086953,128,44,0.125
0.59999999999999998,128,44,0.25
0.59999999999999998,128,44,0.5
0.59999999999999998,128,44,1
0.59999999999999998,128,44,2
0.59999999999999998,128,44,4
0.59999999999999998,128,44,8
0.59999999999999998,128,44,16
0.59999999999999998,128,44,32
0.59999999999999998,128,44,64
0.59999999999999998,128,44,128
0.59999999999999998,128,44,256
0.59999999999999998,128,44,512
0.88260869565217392,256,44,0.001953125
0.89565217391304353,256,44,0.00390625
0.90000000000000002,256,44,0.0078125
0.92173913043478262,256,44,0.015625
0.91304347826086951,256,44,0.03125
0.86086956521739133,256,44,0.0625
0.81304347826086953,256,44,0.125
0.59999999999999998,256,44,0.25
0.59999999999999998,256,44,0.5
0.59999999999999998,256,44,1
0.59999999999999998,256,44,2
0.59999999999999998,256,44,4
0.59999999999999998,256,44,8
0.59999999999999998,256,44,16
0.59999999999999998,256,44,32
0.59999999999999998,256,44,64
0.59999999999999998,256,44,128
0.59999999999999998,256,44,256
0.59999999999999998,256,44,512
0.88695652173913042,512,44,0.001953125
0.89565217391304353,512,44,0.00390625
0.90000000000000002,512,44,0.0078125
0.92173913043478262,512,44,0.015625
0.91304347826086951,512,44,0.03125
0.86086956521739133,512,44,0.0625
0.81304347826086953,512,44,0.125
0.59999999999999998,512,44,0.25
0.59999999999999998,512,44,0.5
0.59999999999999998,512,44,1
0.59999999999999998,512,44,2
0.59999999999999998,512,44,4
0.59999999999999998,512,44,8
0.59999999999999998,512,44,16
0.59999999999999998,512,44,32
0.59999999999999998,512,44,64
0.59999999999999998,512,44,128
0.59999999999999998,512,44,256
0.59999999999999998,512,44,512
0.56521739130434778,0.001953125,66,0.001953125
0.56521739130434778,0.001953125,66,0.00390625
0.56521739130434778,0.001953125,66,0.0078125
0.56521739130434778,0.001953125,66,0.015625
0.56521739130434778,0.001953125,66,0.03125
0.56521739130434778,0.001953125,66,0.0625
0.5304347826086957,0.001953125,66,0.125
0.56521739130434778,0.001953125,66,0.25
0.56521739130434778,0.001953125,66,0.5
0.56521739130434778,0.001953125,66,1
0.56521739130434778,0.001953125,66,2
0.56521739130434778,0.001953125,66,4
0.56521739130434778,0.001953125,66,8
0.56521739130434778,0.001953125,66,16
0.56521739130434778,0.001953125,66,32
0.56521739130434778,0.001953125,66,64
0.56521739130434778,0.001953125,66,128
0.56521739130434778,0.001953125,66,256
0.56521739130434778,0.001953125,66,512
0.56521739130434778,0.00390625,66,0.001953125
0.56521739130434778,0.00390625,66,0.00390625
0.56521739130434778,0.00390625,66,0.0078125
0.56521739130434778,0.00390625,66,0.015625
0.56521739130434778,0.00390625,66,0.03125
0.56521739130434778,0.00390625,66,0.0625
0.5304347826086957,0.00390625,66,0.125
0.56521739130434778,0.00390625,66,0.25
0.56521739130434778,0.00390625,66,0.5
0.56521739130434778,0.00390625,66,1
0.56521739130434778,0.00390625,66,2
0.56521739130434778,0.00390625,66,4
0.56521739130434778,0.00390625,66,8
0.56521739130434778,0.00390625,66,16
0.56521739130434778,0.00390625,66,32
0.56521739130434778,0.00390625,66,64
0.56521739130434778,0.00390625,66,128
0.56521739130434778,0.00390625,66,256
0.56521739130434778,0.00390625,66,512
0.56521739130434778,0.0078125,66,0.001953125
0.56521739130434778,0.0078125,66,0.00390625
0.56521739130434778,0.0078125,66,0.0078125
0.56521739130434778,0.0078125,66,0.015625
0.56521739130434778,0.0078125,66,0.03125
0.56521739130434778,0.0078125,66,0.0625
0.5304347826086957,0.0078125,66,0.125
0.56521739130434778,0.0078125,66,0.25
0.56521739130434778,0.0078125,66,0.5
0.56521739130434778,0.0078125,66,1
0.56521739130434778,0.0078125,66,2
0.56521739130434778,0.0078125,66,4
0.56521739130434778,0.0078125,66,8
0.56521739130434778,0.0078125,66,16
0.56521739130434778,0.0078125,66,32
0.56521739130434778,0.0078125,66,64
0.56521739130434778,0.0078125,66,128
0.56521739130434778,0.0078125,66,256
0.56521739130434778,0.0078125,66,512
0.56521739130434778,0.015625,66,0.001953125
0.56521739130434778,0.015625,66,0.00390625
0.56521739130434778,0.015625,66,0.0078125
0.56521739130434778,0.015625,66,0.015625
0.56521739130434778,0.015625,66,0.03125
0.56521739130434778,0.015625,66,0.0625
0.5304347826086957,0.015625,66,0.125
0.56521739130434778,0.015625,66,0.25
0.56521739130434778,0.015625,66,0.5
0.56521739130434778,0.015625,66,1
0.56521739130434778,0.015625,66,2
0.56521739130434778,0.015625,66,4
0.56521739130434778,0.015625,66,8
0.56521739130434778,0.015625,66,16
0.56521739130434778,0.015625,66,32
0.56521739130434778,0.015625,66,64
0.56521739130434778,0.015625,66,128
0.56521739130434778,0.015625,66,256
0.56521739130434778,0.015625,66,512
0.56521739130434778,0.03125,66,0.001953125
0.56521739130434778,0.03125,66,0.00390625
0.56521739130434778,0.03125,66,0.0078125
0.56521739130434778,0.03125,66,0.015625
0.56521739130434778,0.03125,66,0.03125
0.56521739130434778,0.03125,66,0.0625
0.5304347826086957,0.03125,66,0.125
0.56521739130434778,0.03125,66,0.25
0.56521739130434778,0.03125,66,0.5
0.56521739130434778,0.03125,66,1
0.56521739130434778,0.03125,66,2
0.56521739130434778,0.03125,66,4
0.56521739130434778,0.03125,66,8
0.56521739130434778,0.03125,66,16
0.56521739130434778,0.03125,66,32
0.56521739130434778,0.03125,66,64
0.56521739130434778,0.03125,66,128
0.56521739130434778,0.03125,66,256
0.56521739130434778,0.03125,66,512
0.56521739130434778,0.0625,66,0.001953125
0.56521739130434778,0.0625,66,0.00390625
0.61304347826086958,0.0625,66,0.0078125
0.71739130434782605,0.0625,66,0.015625
0.73478260869565215,0.0625,66,0.03125
0.56521739130434778,0.0625,66,0.0625
0.5304347826086957,0.0625,66,0.125
0.56521739130434778,0.0625,66,0.25
0.56521739130434778,0.0625,66,0.5
0.56521739130434778,0.0625,66,1
0.56521739130434778,0.0625,66,2
